year,month,day,hour,minute,identifier,zone_ideal_loads_supply_air_total_cooling_energy,zone_ideal_loads_supply_air_total_heating_energy
2017,1,1,0,0,lab_support_3,0.0,369.0681522971969
2017,2,1,0,0,lab_support_3,0.0,298.56865287082235
2017,3,1,0,0,lab_support_3,0.5034007229349894,265.17570508745604
2017,4,1,0,0,lab_support_3,4.757937696153019,189.37243244054127
2017,5,1,0,0,lab_support_3,7.94443881212204,100.14037396991154
2017,6,1,0,0,lab_support_3,29.7922409233014,54.39510322506383
2017,7,1,0,0,lab_support_3,69.14683058081393,13.676061216050309
2017,8,1,0,0,lab_support_3,46.03705353133333,20.81816296859866
2017,9,1,0,0,lab_support_3,14.06052865927472,55.07888730371281
2017,10,1,0,0,lab_support_3,2.6628778773529524,138.72719669939548
2017,11,1,0,0,lab_support_3,0.0,221.45428835888083
2017,12,1,0,0,lab_support_3,0.0,291.6044310291198
2017,1,1,0,0,lab_support_4,0.0,368.6998712180011
2017,2,1,0,0,lab_support_4,0.0,298.15732732676247
2017,3,1,0,0,lab_support_4,0.5196950788315449,264.6750182395319
2017,4,1,0,0,lab_support_4,4.8207235957449255,189.00665615376545
2017,5,1,0,0,lab_support_4,8.124101310124162,99.87874817195893
2017,6,1,0,0,lab_support_4,30.074750020544187,54.323001547435034
2017,7,1,0,0,lab_support_4,69.68358054961891,13.664445551194154
2017,8,1,0,0,lab_support_4,46.71560495223488,20.72120008315048
2017,9,1,0,0,lab_support_4,14.372771706464205,54.688107724025734
2017,10,1,0,0,lab_support_4,2.7326678628434244,138.229609131909
2017,11,1,0,0,lab_support_4,0.0,221.1149664884241
2017,12,1,0,0,lab_support_4,0.0,291.2854417197291
2017,1,1,0,0,lab_support_5,0.0,366.4745563197687
2017,2,1,0,0,lab_support_5,0.0,296.68081192262883
2017,3,1,0,0,lab_support_5,0.4757395757936569,263.8238233193032
2017,4,1,0,0,lab_support_5,4.640179392707313,188.80918076440196
2017,5,1,0,0,lab_support_5,7.532360334452338,100.40265576349023
2017,6,1,0,0,lab_support_5,28.625496165258937,54.61884570605872
2017,7,1,0,0,lab_support_5,66.73735516994545,13.757245257451698
2017,8,1,0,0,lab_support_5,44.008743884988,20.963480089786348
2017,9,1,0,0,lab_support_5,13.412477292441247,55.15964293544217
2017,10,1,0,0,lab_support_5,2.55195360799738,138.24478566955867
2017,11,1,0,0,lab_support_5,0.0,220.1765263364861
2017,12,1,0,0,lab_support_5,0.0,289.61824961997144
2017,1,1,0,0,lab_support_6,0.0,373.3399672378025
2017,2,1,0,0,lab_support_6,0.0,301.9752319924131
2017,3,1,0,0,lab_support_6,0.5568395907757577,268.5336529633682
2017,4,1,0,0,lab_support_6,4.904233149925697,192.50421043362758
2017,5,1,0,0,lab_support_6,8.42356839257341,102.16748544250257
2017,6,1,0,0,lab_support_6,30.469149584579185,55.74259934010239
2017,7,1,0,0,lab_support_6,70.63797013842309,14.031549285946296
2017,8,1,0,0,lab_support_6,48.11945786937577,21.16126645680663
2017,9,1,0,0,lab_support_6,15.050042267504026,55.28305250417721
2017,10,1,0,0,lab_support_6,2.9253814319280123,140.03061210397127
2017,11,1,0,0,lab_support_6,0.0,224.5725613628994
2017,12,1,0,0,lab_support_6,0.0,295.63350034452225
2017,1,1,0,0,lab_support_7,0.0,369.0301598672295
2017,2,1,0,0,lab_support_7,0.0,298.4369164776904
2017,3,1,0,0,lab_support_7,0.5357174587739276,265.1979243858217
2017,4,1,0,0,lab_support_7,4.829456127609139,189.8418682237544
2017,5,1,0,0,lab_support_7,8.09660932668645,100.80110965144748
2017,6,1,0,0,lab_support_7,29.741478306149098,54.970983420220236
2017,7,1,0,0,lab_support_7,69.03441720121539,13.890270698707921
2017,8,1,0,0,lab_support_7,46.606594217760104,20.972399464761903
2017,9,1,0,0,lab_support_7,14.558367088603323,54.770170413048355
2017,10,1,0,0,lab_support_7,2.80427095300942,138.2911293300231
2017,11,1,0,0,lab_support_7,0.0,221.47579351808596
2017,12,1,0,0,lab_support_7,0.0,291.6855985395489
2017,1,1,0,0,lab_support_8,0.0,368.207647343833
2017,2,1,0,0,lab_support_8,0.0,297.97523529658037
2017,3,1,0,0,lab_support_8,0.4910158702791889,265.0053583375866
2017,4,1,0,0,lab_support_8,4.709550652741746,189.84362803218312
2017,5,1,0,0,lab_support_8,7.6732663546929905,101.09317736956376
2017,6,1,0,0,lab_support_8,28.828287830928787,55.1206635343786
2017,7,1,0,0,lab_support_8,67.22814993198467,13.924707820161368
2017,8,1,0,0,lab_support_8,44.70673674934433,21.106421886376932
2017,9,1,0,0,lab_support_8,13.74510205292658,55.15683288322298
2017,10,1,0,0,lab_support_8,2.6397284636655285,138.63554754957778
2017,11,1,0,0,lab_support_8,0.0,221.28209770796744
2017,12,1,0,0,lab_support_8,0.0,291.10976905018566
2017,1,1,0,0,lab_support_9,0.0,368.645772196335
2017,2,1,0,0,lab_support_9,0.0,298.1114568144897
2017,3,1,0,0,lab_support_9,0.5397086230502265,264.8293805391191
2017,4,1,0,0,lab_support_9,4.839103700803912,189.48316459343366
2017,5,1,0,0,lab_support_9,8.155905746739009,100.48008032835376
2017,6,1,0,0,lab_support_9,29.908758101391342,54.752931722214406
2017,7,1,0,0,lab_support_9,69.36424622354177,13.814476265843242
2017,8,1,0,0,lab_support_9,46.88758448174668,20.857439405170606
2017,9,1,0,0,lab_support_9,14.654506924805247,54.6039527353918
2017,10,1,0,0,lab_support_9,2.8127664531619314,138.03369151236404
2017,11,1,0,0,lab_support_9,0.0,221.15211229307295
2017,12,1,0,0,lab_support_9,0.0,291.3342017673033
2017,1,1,0,0,lab_support_10,0.0,369.85913836109273
2017,2,1,0,0,lab_support_10,0.0,299.05152001499187
2017,3,1,0,0,lab_support_10,0.5528097137154274,265.70759348731474
2017,4,1,0,0,lab_support_10,4.876860088098217,190.207915300009
2017,5,1,0,0,lab_support_10,8.265246181754538,100.90595038434732
2017,6,1,0,0,lab_support_10,30.111962898959078,55.02851924298798
2017,7,1,0,0,lab_support_10,69.79833777961363,13.894599704916196
2017,8,1,0,0,lab_support_10,47.408108642704825,20.954159854579192
2017,9,1,0,0,lab_support_10,14.88009816841037,54.71622340865295
2017,10,1,0,0,lab_support_10,2.8694699786451467,138.40454254193767
2017,11,1,0,0,lab_support_10,0.0,221.94228390529858
2017,12,1,0,0,lab_support_10,0.0,292.3858324400192
2017,1,1,0,0,lab_support_11,0.0,362.04097734422186
2017,2,1,0,0,lab_support_11,0.0,293.98126489056637
2017,3,1,0,0,lab_support_11,0.4161527327429198,262.8331340524322
2017,4,1,0,0,lab_support_11,4.247768885472748,189.52277610993036
2017,5,1,0,0,lab_support_11,6.5309912631279206,102.55444583466527
2017,6,1,0,0,lab_support_11,25.94258647618033,55.806557763621264
2017,7,1,0,0,lab_support_11,61.10660305295926,14.237134128600072
2017,8,1,0,0,lab_support_11,39.094474042827414,21.839024816053005
2017,9,1,0,0,lab_support_11,11.866089629980205,56.72562717015756
2017,10,1,0,0,lab_support_11,2.224762573261457,138.83680470586543
2017,11,1,0,0,lab_support_11,0.0,218.8036335668691
2017,12,1,0,0,lab_support_11,0.0,286.6649867173509
2017,1,1,0,0,lab_support_12,0.0,366.8564051407457
2017,2,1,0,0,lab_support_12,0.0,297.0324930553537
2017,3,1,0,0,lab_support_12,0.4865143738907498,264.198890466755
2017,4,1,0,0,lab_support_12,4.616753949262136,188.9828758138592
2017,5,1,0,0,lab_support_12,7.573244798018067,100.32218475851651
2017,6,1,0,0,lab_support_12,28.868350305680597,54.425501723540755
2017,7,1,0,0,lab_support_12,67.24331432076332,13.689354833206979
2017,8,1,0,0,lab_support_12,44.393648676189116,20.930882529560595
2017,9,1,0,0,lab_support_12,13.553254247882409,55.33527727561402
2017,10,1,0,0,lab_support_12,2.5638520117432217,138.35553790296777
2017,11,1,0,0,lab_support_12,0.0,220.2284482078161
2017,12,1,0,0,lab_support_12,0.0,289.80447437911613
2017,1,1,0,0,lab_support_13,0.0,366.4346956794362
2017,2,1,0,0,lab_support_13,0.0,296.6432404457474
2017,3,1,0,0,lab_support_13,0.48854239681741174,263.75662357953735
2017,4,1,0,0,lab_support_13,4.640690286583181,188.63399628009907
2017,5,1,0,0,lab_support_13,7.6261636026943975,100.1041051847179
2017,6,1,0,0,lab_support_13,28.948639633700644,54.3360968411927
2017,7,1,0,0,lab_support_13,67.3771311076926,13.670678136182342
2017,8,1,0,0,lab_support_13,44.55113988665679,20.868867358738353
2017,9,1,0,0,lab_support_13,13.629116077912842,55.127152637863766
2017,10,1,0,0,lab_support_13,2.5785664579110112,138.09131370500708
2017,11,1,0,0,lab_support_13,0.0,219.95981100175797
2017,12,1,0,0,lab_support_13,0.0,289.4863289009248
2017,1,1,0,0,lab_support_14,0.0,366.8081771969503
2017,2,1,0,0,lab_support_14,0.0,297.1252465887764
2017,3,1,0,0,lab_support_14,0.4557256101394576,264.4724337518875
2017,4,1,0,0,lab_support_14,4.540714847092295,189.4122776236748
2017,5,1,0,0,lab_support_14,7.258400832521082,100.9646299834244
2017,6,1,0,0,lab_support_14,28.067161349026133,54.87947826982112
2017,7,1,0,0,lab_support_14,65.60015711156427,13.83722300974044
2017,8,1,0,0,lab_support_14,42.83333851253597,21.202728371369364
2017,9,1,0,0,lab_support_14,12.926323085420073,55.760358665887615
2017,10,1,0,0,lab_support_14,2.459894598167603,138.89225274587045
2017,11,1,0,0,lab_support_14,0.0,220.565165052538
2017,12,1,0,0,lab_support_14,0.0,289.92688916411527
2017,1,1,0,0,lab_support_15,0.0,377.03292021200303
2017,2,1,0,0,lab_support_15,0.0,304.841237246675
2017,3,1,0,0,lab_support_15,0.5269162168574529,270.56125222907144
2017,4,1,0,0,lab_support_15,4.897443338656547,192.73488784997414
2017,5,1,0,0,lab_support_15,8.41012239088665,101.13819882915743
2017,6,1,0,0,lab_support_15,31.45104236489764,54.79041725863947
2017,7,1,0,0,lab_support_15,72.82521401825196,13.7298540105516
2017,8,1,0,0,lab_support_15,48.84644495532288,20.94478527482284
2017,9,1,0,0,lab_support_15,14.707148123228443,55.936951265589315
2017,10,1,0,0,lab_support_15,2.7769699796083565,141.40949266315718
2017,11,1,0,0,lab_support_15,0.0,226.0198691425401
2017,12,1,0,0,lab_support_15,0.0,297.8875783110778
2017,1,1,0,0,lab_support_16,0.0,369.19000254944325
2017,2,1,0,0,lab_support_16,0.0,298.73036329913367
2017,3,1,0,0,lab_support_16,0.49663456773315323,265.40338847165214
2017,4,1,0,0,lab_support_16,4.727062227928159,189.58393879110687
2017,5,1,0,0,lab_support_16,7.8571159747847314,100.31627356342709
2017,6,1,0,0,lab_support_16,29.626994017045277,54.47254453904041
2017,7,1,0,0,lab_support_16,68.82671115281907,13.697702397509685
2017,8,1,0,0,lab_support_16,45.696131971032486,20.883283596601434
2017,9,1,0,0,lab_support_16,13.914670364347495,55.2589413687564
2017,10,1,0,0,lab_support_16,2.634224373620638,138.9324273462667
2017,11,1,0,0,lab_support_16,0.0,221.58411746806294
2017,12,1,0,0,lab_support_16,0.0,291.71910979972495
2017,1,1,0,0,lab_support_17,0.0,369.115634137124
2017,2,1,0,0,lab_support_17,0.0,298.2978815382939
2017,3,1,0,0,lab_support_17,0.5551271301009869,264.5982748240219
2017,4,1,0,0,lab_support_17,4.930445158555508,188.8682324599996
2017,5,1,0,0,lab_support_17,8.465364654124608,99.62085610141739
2017,6,1,0,0,lab_support_17,30.760891149996425,54.22351764049046
2017,7,1,0,0,lab_support_17,71.03509394162596,13.633756073202974
2017,8,1,0,0,lab_support_17,48.25145524601517,20.589000650757907
2017,9,1,0,0,lab_support_17,15.022046385479467,54.207333860710634
2017,10,1,0,0,lab_support_17,2.8715325901833997,137.75083106233492
2017,11,1,0,0,lab_support_17,0.0,221.0862967700078
2017,12,1,0,0,lab_support_17,0.0,291.5249300601859
2017,1,1,0,0,lab_support_18,0.0,369.44290749211194
2017,2,1,0,0,lab_support_18,0.0,298.5152358956547
2017,3,1,0,0,lab_support_18,0.564340213202203,264.7683031510311
2017,4,1,0,0,lab_support_18,4.9580410558443,189.00712770336233
2017,5,1,0,0,lab_support_18,8.548827435310821,99.69642602823488
2017,6,1,0,0,lab_support_18,30.90171264022159,54.29114833802303
2017,7,1,0,0,lab_support_18,71.31353858598342,13.655382343043165
2017,8,1,0,0,lab_support_18,48.60483136350665,20.60048915684554
2017,9,1,0,0,lab_support_18,15.184420080408326,54.15017955121816
2017,10,1,0,0,lab_support_18,2.9102389153577435,137.73937309475696
2017,11,1,0,0,lab_support_18,0.0,221.25108326876182
2017,12,1,0,0,lab_support_18,0.0,291.78701444172225
2017,1,1,0,0,lab_support_19,0.0,369.01449443399156
2017,2,1,0,0,lab_support_19,0.0,299.09189339262275
2017,3,1,0,0,lab_support_19,0.4408095708395041,266.5885450515803
2017,4,1,0,0,lab_support_19,4.481142738989437,191.16850275396638
2017,5,1,0,0,lab_support_19,7.066961989729351,102.17648269502092
2017,6,1,0,0,lab_support_19,27.698552821459494,55.5150326470522
2017,7,1,0,0,lab_support_19,65.01712190622354,14.004443000532385
2017,8,1,0,0,lab_support_19,42.17734831340439,21.510876235084957
2017,9,1,0,0,lab_support_19,12.628928881309633,56.56915250548049
2017,10,1,0,0,lab_support_19,2.3909985846843007,140.24170886622662
2017,11,1,0,0,lab_support_19,0.0,222.21742297445442
2017,12,1,0,0,lab_support_19,0.0,291.838351092203
2017,1,1,0,0,lab_support_20,0.0,368.8221001817239
2017,2,1,0,0,lab_support_20,0.0,298.1961648523355
2017,3,1,0,0,lab_support_20,0.5312752131982463,264.63161238873374
2017,4,1,0,0,lab_support_20,4.856674006322904,188.9194675201308
2017,5,1,0,0,lab_support_20,8.248660602368966,99.73615819377287
2017,6,1,0,0,lab_support_20,30.347248727504798,54.245006867302564
2017,7,1,0,0,lab_support_20,70.2178221123771,13.641509935662802
2017,8,1,0,0,lab_support_20,47.26200329608116,20.65986054685707
2017,9,1,0,0,lab_support_20,14.593927711541305,54.52966223578657
2017,10,1,0,0,lab_support_20,2.7744841422555866,138.08025635466288
2017,11,1,0,0,lab_support_20,0.0,221.10170019397012
2017,12,1,0,0,lab_support_20,0.0,291.3599058264625
2017,1,1,0,0,lab_support_21,0.0,368.7161851620959
2017,2,1,0,0,lab_support_21,0.0,298.12943713239264
2017,3,1,0,0,lab_support_21,0.5263790740184312,264.6127789707743
2017,4,1,0,0,lab_support_21,4.844330063706002,188.94687432518754
2017,5,1,0,0,lab_support_21,8.19055944701132,99.80447335489248
2017,6,1,0,0,lab_support_21,30.218530445352545,54.28824542792812
2017,7,1,0,0,lab_support_21,69.97343578766993,13.650588078257012
2017,8,1,0,0,lab_support_21,47.04681268487098,20.67757480248674
2017,9,1,0,0,lab_support_21,14.505878988679747,54.554351647287184
2017,10,1,0,0,lab_support_21,2.7599977454304736,138.09608749313767
2017,11,1,0,0,lab_support_21,0.0,221.06952771517268
2017,12,1,0,0,lab_support_21,0.0,291.2781427841608
2017,1,1,0,0,laboratory_0,0.0,254.48669550545821
2017,2,1,0,0,laboratory_0,0.0,206.09033545585683
2017,3,1,0,0,laboratory_0,0.3970205509479989,183.3673108572911
2017,4,1,0,0,laboratory_0,3.254930140368272,131.23569161640557
2017,5,1,0,0,laboratory_0,5.503962739476458,69.47868434451418
2017,6,1,0,0,laboratory_0,20.626138871653875,37.40982933456497
2017,7,1,0,0,laboratory_0,47.88260803948655,9.340646075088902
2017,8,1,0,0,laboratory_0,32.272471759232886,14.198156381245047
2017,9,1,0,0,laboratory_0,10.274574725217034,37.90189140986192
2017,10,1,0,0,laboratory_0,1.92887281830162,95.07827820244788
2017,11,1,0,0,laboratory_0,0.0,152.0384195067206
2017,12,1,0,0,laboratory_0,0.0,200.53908456185982
2017,1,1,0,0,laboratory_1,0.0,255.1735798356999
2017,2,1,0,0,laboratory_1,0.0,206.68847173061502
2017,3,1,0,0,laboratory_1,0.3900641827933614,183.9806908004596
2017,4,1,0,0,laboratory_1,3.2437237220022883,131.75102258872778
2017,5,1,0,0,laboratory_1,5.469988460621475,69.83973062372365
2017,6,1,0,0,laboratory_1,20.569831107315817,37.619646212030354
2017,7,1,0,0,laboratory_1,47.80683313021741,9.402289989921973
2017,8,1,0,0,laboratory_1,32.14458082858293,14.302118905589012
2017,9,1,0,0,laboratory_1,10.195583480021906,38.14932701149924
2017,10,1,0,0,laboratory_1,1.9066432930907329,95.54277161420124
2017,11,1,0,0,laboratory_1,0.0,152.61191533029918
2017,12,1,0,0,laboratory_1,0.0,201.1818869290917
2017,1,1,0,0,laboratory_2,0.0,255.08500204551507
2017,2,1,0,0,laboratory_2,0.0,206.60748463335776
2017,3,1,0,0,laboratory_2,0.3909173716225877,183.89819674293224
2017,4,1,0,0,laboratory_2,3.246772958159805,131.69011747171282
2017,5,1,0,0,laboratory_2,5.475552254648561,69.80664533952205
2017,6,1,0,0,laboratory_2,20.569961967582987,37.606943995852774
2017,7,1,0,0,laboratory_2,47.80206937457473,9.396639058877094
2017,8,1,0,0,laboratory_2,32.155806393354574,14.288217814662719
2017,9,1,0,0,laboratory_2,10.206599440996065,38.105139781645896
2017,10,1,0,0,laboratory_2,1.9116386471240205,95.47815479870991
2017,11,1,0,0,laboratory_2,0.0,152.54779682406965
2017,12,1,0,0,laboratory_2,0.0,201.10683308241434
2017,1,1,0,0,conference_0,0.0,37.2352132914419
2017,2,1,0,0,conference_0,0.0,26.77652702562507
2017,3,1,0,0,conference_0,0.25640039905575746,20.452780987362658
2017,4,1,0,0,conference_0,1.3409954988203363,10.150245682275024
2017,5,1,0,0,conference_0,3.9259411916516624,2.7358277691623916
2017,6,1,0,0,conference_0,11.56513323263581,0.8337650539523592
2017,7,1,0,0,conference_0,23.036085638174967,0.010620646356451663
2017,8,1,0,0,conference_0,17.432460794749527,0.04253790126395993
2017,9,1,0,0,conference_0,6.377791585704599,0.8606378958816473
2017,10,1,0,0,conference_0,0.5619690579557128,5.982552588378678
2017,11,1,0,0,conference_0,0.000202389912273708,15.76934085600517
2017,12,1,0,0,conference_0,1.6500384618004324e-05,25.343436311500493
2017,1,1,0,0,conference_1,3.852506662308775e-06,32.805928828170345
2017,2,1,0,0,conference_1,0.001340299881286792,23.086581496113734
2017,3,1,0,0,conference_1,0.40313958841340913,17.649665378036822
2017,4,1,0,0,conference_1,1.4184408235864163,8.617144751151496
2017,5,1,0,0,conference_1,4.369511286389858,2.2668655344198703
2017,6,1,0,0,conference_1,11.99854380608205,0.6517496927337489
2017,7,1,0,0,conference_1,23.407319255746227,0.00530240523237187
2017,8,1,0,0,conference_1,18.780028881336012,0.024789742049028125
2017,9,1,0,0,conference_1,7.493027663580748,0.618180400669908
2017,10,1,0,0,conference_1,0.707727236232317,4.7972518027413695
2017,11,1,0,0,conference_1,0.0011497608779796498,13.239445703418866
2017,12,1,0,0,conference_1,0.0010171394494834618,21.75519856101816
2017,1,1,0,0,conference_2,3.84356625418999e-06,32.29520934472858
2017,2,1,0,0,conference_2,0.002186916207025233,22.71602813535592
2017,3,1,0,0,conference_2,0.44091766074864575,17.444027844084534
2017,4,1,0,0,conference_2,1.4414097818330618,8.543664771172432
2017,5,1,0,0,conference_2,4.394569023264851,2.255772196135968
2017,6,1,0,0,conference_2,11.972943203894095,0.6496716832881474
2017,7,1,0,0,conference_2,23.399975643327725,0.0052835384420497605
2017,8,1,0,0,conference_2,19.048767802583665,0.024442288144906014
2017,9,1,0,0,conference_2,7.806397010472199,0.6093299831913206
2017,10,1,0,0,conference_2,0.7552406507770569,4.7239511354427215
2017,11,1,0,0,conference_2,0.0014639616349326277,13.029612243887327
2017,12,1,0,0,conference_2,0.00142359248825928,21.386344835126696
2017,1,1,0,0,conference_3,0.0,34.59502758204306
2017,2,1,0,0,conference_3,0.004337611743837956,24.347862052057597
2017,3,1,0,0,conference_3,0.5479585089807107,18.871831456666303
2017,4,1,0,0,conference_3,1.583059906343709,9.328060476111148
2017,5,1,0,0,conference_3,4.868567368625054,2.493736886151595
2017,6,1,0,0,conference_3,12.99078313850078,0.725157882701279
2017,7,1,0,0,conference_3,25.326170971372335,0.005754236900097274
2017,8,1,0,0,conference_3,20.9359470526682,0.02763410967892001
2017,9,1,0,0,conference_3,8.856689008361938,0.6791224095045272
2017,10,1,0,0,conference_3,0.8849588921285728,5.202799959622797
2017,11,1,0,0,conference_3,0.008911196317339918,14.136442755197447
2017,12,1,0,0,conference_3,0.002343944080239359,23.046733613742294
2017,1,1,0,0,conference_4,0.0,34.00614083257884
2017,2,1,0,0,conference_4,0.0009702976366559861,23.846433594060173
2017,3,1,0,0,conference_4,0.36238841151626205,18.07396436399533
2017,4,1,0,0,conference_4,1.4166230463071556,8.70527893252621
2017,5,1,0,0,conference_4,4.420922973918586,2.2842967328666774
2017,6,1,0,0,conference_4,12.24512390807161,0.6514449539930006
2017,7,1,0,0,conference_4,23.83574140445662,0.004960589729970791
2017,8,1,0,0,conference_4,18.761024135939284,0.024894220862427725
2017,9,1,0,0,conference_4,7.267456493092809,0.631764163387692
2017,10,1,0,0,conference_4,0.6618139592716549,4.881380735302541
2017,11,1,0,0,conference_4,0.0008167623375032395,13.635662904467617
2017,12,1,0,0,conference_4,0.00044894849360890056,22.48352669674454
2017,1,1,0,0,conference_5,3.7817095955391304e-06,32.80541556722342
2017,2,1,0,0,conference_5,0.0,23.633293475355995
2017,3,1,0,0,conference_5,0.20032355230969656,17.846788301914476
2017,4,1,0,0,conference_5,1.3180961050197557,8.8593047218604
2017,5,1,0,0,conference_5,2.8158482076155873,2.0488180099519577
2017,6,1,0,0,conference_5,9.244053927723057,0.664721978626299
2017,7,1,0,0,conference_5,20.269961114024856,0.010711450039775267
2017,8,1,0,0,conference_5,15.37665041863787,0.01281787600085571
2017,9,1,0,0,conference_5,5.708409730933829,0.49576985985166006
2017,10,1,0,0,conference_5,0.5407214649532823,4.996717968853641
2017,11,1,0,0,conference_5,0.00017898093065950982,13.685965135125933
2017,12,1,0,0,conference_5,2.173232571643824e-05,22.03883719004745
2017,1,1,0,0,conference_6,0.0,44.60547180232481
2017,2,1,0,0,conference_6,0.0,32.54152108034787
2017,3,1,0,0,conference_6,0.2563015456304274,25.071381158003543
2017,4,1,0,0,conference_6,1.4236615291854522,12.667786996531708
2017,5,1,0,0,conference_6,3.826968813219171,3.2844160936426015
2017,6,1,0,0,conference_6,11.974578844660934,1.0071499303209128
2017,7,1,0,0,conference_6,24.482227646021204,0.01231807999635086
2017,8,1,0,0,conference_6,18.18424882703626,0.03988049339116642
2017,9,1,0,0,conference_6,6.643243788218057,1.0804634461596128
2017,10,1,0,0,conference_6,0.6408484751659672,7.6811053882289935
2017,11,1,0,0,conference_6,8.55019517051613e-05,19.307370614431562
2017,12,1,0,0,conference_6,8.358827199326786e-06,30.778161305479106
2017,1,1,0,0,conference_7,1.90256590840485e-05,38.71477454561481
2017,2,1,0,0,conference_7,0.0,28.086397858165135
2017,3,1,0,0,conference_7,0.2684823648448017,21.470641519221996
2017,4,1,0,0,conference_7,1.4614449156345148,11.121691946746889
2017,5,1,0,0,conference_7,3.6368606602018323,2.796347805883751
2017,6,1,0,0,conference_7,10.844556744519503,0.8984751310006094
2017,7,1,0,0,conference_7,22.878674789118552,0.010823182327528817
2017,8,1,0,0,conference_7,17.532112617806963,0.021721931574154956
2017,9,1,0,0,conference_7,6.869646535579266,0.7449827981063443
2017,10,1,0,0,conference_7,0.692793230394697,6.4829510381020885
2017,11,1,0,0,conference_7,0.00039184597134725403,16.748320750889818
2017,12,1,0,0,conference_7,3.18910915693791e-05,26.614584219107584
2017,1,1,0,0,conference_8,0.0,36.241612085612644
2017,2,1,0,0,conference_8,0.004037032055107172,25.990318271061113
2017,3,1,0,0,conference_8,0.5518925405140338,20.78850933812029
2017,4,1,0,0,conference_8,1.6159831601758177,11.007749711793663
2017,5,1,0,0,conference_8,4.4946697528097985,3.0992951559823703
2017,6,1,0,0,conference_8,12.365530100361118,0.9941319865569268
2017,7,1,0,0,conference_8,24.741197632306836,0.011931716220830266
2017,8,1,0,0,conference_8,20.6006743338851,0.049360508560300935
2017,9,1,0,0,conference_8,8.912323105145962,0.8815193147678976
2017,10,1,0,0,conference_8,0.9913479962307381,6.195259710213477
2017,11,1,0,0,conference_8,0.009933506169468526,15.728672345143304
2017,12,1,0,0,conference_8,0.003392440355269668,24.78505760392421
2017,1,1,0,0,conference_9,0.00030467042294506585,34.10354274420652
2017,2,1,0,0,conference_9,0.005015189210620294,24.363111575818458
2017,3,1,0,0,conference_9,0.6381920193734438,19.458467358771156
2017,4,1,0,0,conference_9,1.834271467155616,10.619582314585813
2017,5,1,0,0,conference_9,4.4536040166896305,2.9032541635560083
2017,6,1,0,0,conference_9,11.921775962032367,0.9769396474799895
2017,7,1,0,0,conference_9,24.87622186072501,0.01181552265434707
2017,8,1,0,0,conference_9,21.465553750149237,0.027084347752468436
2017,9,1,0,0,conference_9,10.094653132333136,0.6261759170564005
2017,10,1,0,0,conference_9,1.3093144497705198,5.659079583148844
2017,11,1,0,0,conference_9,0.032149687916199564,15.024466325129195
2017,12,1,0,0,conference_9,0.005733423068005189,23.553632807101476
2017,1,1,0,0,conference_10,0.0,40.64321723585166
2017,2,1,0,0,conference_10,0.000877968205267713,29.20692688735566
2017,3,1,0,0,conference_10,0.3654287622181195,22.79165858956348
2017,4,1,0,0,conference_10,1.5057082660131793,11.713256126517967
2017,5,1,0,0,conference_10,4.444267892755113,3.2126057540570954
2017,6,1,0,0,conference_10,12.791322172369933,0.9914531252490651
2017,7,1,0,0,conference_10,25.29028957639814,0.011481466306406998
2017,8,1,0,0,conference_10,19.554115547795014,0.05326084342707975
2017,9,1,0,0,conference_10,7.450674111790825,1.0005625664454305
2017,10,1,0,0,conference_10,0.7175273528969667,6.889974920942743
2017,11,1,0,0,conference_10,0.0006382602368693429,17.479345430901052
2017,12,1,0,0,conference_10,0.00041158099651367294,27.835086877006308
2017,1,1,0,0,conference_11,0.0002077891995055854,22.99148298996188
2017,2,1,0,0,conference_11,0.0,16.79326324232063
2017,3,1,0,0,conference_11,0.24276411024692623,13.2354308896758
2017,4,1,0,0,conference_11,0.9090732720554038,6.827192707765571
2017,5,1,0,0,conference_11,2.2401846684152513,1.8179296741868538
2017,6,1,0,0,conference_11,6.799747163902573,0.540496996300437
2017,7,1,0,0,conference_11,14.164566288065185,0.009621769971059718
2017,8,1,0,0,conference_11,11.798658705756415,0.02730663188106916
2017,9,1,0,0,conference_11,5.1393429461516265,0.4835099356989295
2017,10,1,0,0,conference_11,0.5755910282818718,3.4585588946842636
2017,11,1,0,0,conference_11,0.000569964243723303,9.380863489473729
2017,12,1,0,0,conference_11,0.00017329350120559415,15.031030345442913
2017,1,1,0,0,conference_12,0.0001990050902006303,23.122066185890414
2017,2,1,0,0,conference_12,0.0,16.876383857586752
2017,3,1,0,0,conference_12,0.23681240766885028,13.275768809179779
2017,4,1,0,0,conference_12,0.9078915637622297,6.813460722670249
2017,5,1,0,0,conference_12,2.2404399875968943,1.8197216424463294
2017,6,1,0,0,conference_12,6.815629154516198,0.5414400295884066
2017,7,1,0,0,conference_12,14.206957524626223,0.009319504452424333
2017,8,1,0,0,conference_12,11.810237602848387,0.026949057942787017
2017,9,1,0,0,conference_12,5.111757457493257,0.4860571577591273
2017,10,1,0,0,conference_12,0.5676335913779448,3.479868757081052
2017,11,1,0,0,conference_12,0.0004247584640970626,9.44695241324024
2017,12,1,0,0,conference_12,0.00015328012356818652,15.124441772481847
2017,1,1,0,0,conference_13,0.0,35.37935473972316
2017,2,1,0,0,conference_13,0.0006574489406898375,25.088279107906363
2017,3,1,0,0,conference_13,0.3614532158992495,19.073191295795013
2017,4,1,0,0,conference_13,1.3086929147063522,9.511935824624326
