year,month,day,hour,minute,identifier,zone_ideal_loads_supply_air_total_cooling_energy,zone_ideal_loads_supply_air_total_heating_energy
2017,1,5,1,0,House_Room_0,0.0,0.10680296196114225
2017,1,5,2,0,House_Room_0,0.0,0.10941988344481547
2017,1,5,3,0,House_Room_0,0.0,0.11162948350968477
2017,1,5,4,0,House_Room_0,0.0,0.1128118676056162
2017,1,5,5,0,House_Room_0,0.0,0.11394626649447145
2017,1,5,6,0,House_Room_0,0.0,0.11414556935120342
2017,1,5,7,0,House_Room_0,0.0,0.09210349297860461
2017,1,5,8,0,House_Room_0,0.0,0.08590581499485132
2017,1,5,9,0,House_Room_0,0.0,0.07659419743177748
2017,1,5,10,0,House_Room_0,0.0,0.06538741082322372
2017,1,5,11,0,House_Room_0,0.0,0.055466774034657454
2017,1,5,12,0,House_Room_0,0.0,0.05324890050297115
2017,1,5,13,0,House_Room_0,0.0,0.05275668963868186
2017,1,5,14,0,House_Room_0,0.0,0.052659086317210085
2017,1,5,15,0,House_Room_0,0.0,0.06139225738143997
2017,1,5,16,0,House_Room_0,0.0,0.06056861670586457
2017,1,5,17,0,House_Room_0,0.0,0.0902621806593202
2017,1,5,18,0,House_Room_0,0.0,0.09544932957112068
2017,1,5,19,0,House_Room_0,0.0,0.09981003982379706
2017,1,5,20,0,House_Room_0,0.0,0.10326415766698102
2017,1,5,21,0,House_Room_0,0.0,0.1053708696447699
2017,1,5,22,0,House_Room_0,0.0,0.10809816110475082
2017,1,5,23,0,House_Room_0,0.0,0.11122702019360071
2017,1,6,0,0,House_Room_0,0.0,0.11451526983571171
2017,1,6,1,0,House_Room_0,0.0,0.11579728456771744
2017,1,6,2,0,House_Room_0,0.0,0.11574762060184297
2017,1,6,3,0,House_Room_0,0.0,0.11704782228246842
2017,1,6,4,0,House_Room_0,0.0,0.1169591776501549
2017,1,6,5,0,House_Room_0,0.0,0.11699243551924908
2017,1,6,6,0,House_Room_0,0.0,0.11733465425336248
2017,1,6,7,0,House_Room_0,0.0,0.09774022023060895
2017,1,6,8,0,House_Room_0,0.0,0.08829043001621734
2017,1,6,9,0,House_Room_0,0.0,0.07150815586078176
2017,1,6,10,0,House_Room_0,0.0,0.057736244353589
2017,1,6,11,0,House_Room_0,0.0,0.050912044682438186
2017,1,6,12,0,House_Room_0,0.0,0.04719261822540684
2017,1,6,13,0,House_Room_0,0.0,0.045075160970256295
2017,1,6,14,0,House_Room_0,0.0,0.051746068751142044
2017,1,6,15,0,House_Room_0,0.0,0.06029148435784795
2017,1,6,16,0,House_Room_0,0.0,0.048069306273761964
2017,1,6,17,0,House_Room_0,0.0,0.07166888413532385
2017,1,6,18,0,House_Room_0,0.0,0.07393789734685931
2017,1,6,19,0,House_Room_0,0.0,0.07620235985094681
2017,1,6,20,0,House_Room_0,0.0,0.07815484089400658
2017,1,6,21,0,House_Room_0,0.0,0.07976378648050184
2017,1,6,22,0,House_Room_0,0.0,0.08140804438070388
2017,1,6,23,0,House_Room_0,0.0,0.08281869302558378
2017,1,7,0,0,House_Room_0,0.0,0.08300366004669485
2017,1,7,1,0,House_Room_0,0.0,0.08267996902638272
2017,1,7,2,0,House_Room_0,0.0,0.08275200770422568
2017,1,7,3,0,House_Room_0,0.0,0.08146060207931861
2017,1,7,4,0,House_Room_0,0.0,0.07931157526602317
2017,1,7,5,0,House_Room_0,0.0,0.07806353020020226
2017,1,7,6,0,House_Room_0,0.0,0.07740160325417272
2017,1,7,7,0,House_Room_0,0.0,0.06293148026034158
2017,1,7,8,0,House_Room_0,0.0,0.0642762388873465
2017,1,7,9,0,House_Room_0,0.0,0.05357337777126593
2017,1,7,10,0,House_Room_0,0.0,0.047296057752437136
2017,1,7,11,0,House_Room_0,0.0,0.04207002742410799
2017,1,7,12,0,House_Room_0,0.0,0.0415595090889611
2017,1,7,13,0,House_Room_0,0.0,0.038932491621808445
2017,1,7,14,0,House_Room_0,0.0,0.04417270276872673
2017,1,7,15,0,House_Room_0,0.0,0.04860261972265398
2017,1,7,16,0,House_Room_0,0.0,0.03042123936026262
2017,1,7,17,0,House_Room_0,0.0,0.051284381556113735
2017,1,7,18,0,House_Room_0,0.0,0.05161477584238869
2017,1,7,19,0,House_Room_0,0.0,0.051844071716318066
2017,1,7,20,0,House_Room_0,0.0,0.05206630206713581
2017,1,7,21,0,House_Room_0,0.0,0.05327462739400627
2017,1,7,22,0,House_Room_0,0.0,0.05509553125395281
2017,1,7,23,0,House_Room_0,0.0,0.056230742814438205
2017,1,8,0,0,House_Room_0,0.0,0.05818693547858356
2017,1,8,1,0,House_Room_0,0.0,0.05851928393877025
2017,1,8,2,0,House_Room_0,0.0,0.05827836468737557
2017,1,8,3,0,House_Room_0,0.0,0.06141159510879384
2017,1,8,4,0,House_Room_0,0.0,0.06481967206411271
2017,1,8,5,0,House_Room_0,0.0,0.06556887187191253
2017,1,8,6,0,House_Room_0,0.0,0.06532186984444158
2017,1,8,7,0,House_Room_0,0.0,0.05466184668515318
2017,1,8,8,0,House_Room_0,0.0,0.06483142101121848
2017,1,8,9,0,House_Room_0,0.0,0.06378832857960247
2017,1,8,10,0,House_Room_0,0.0,0.06084841332268772
2017,1,8,11,0,House_Room_0,0.0,0.05883348347525588
2017,1,8,12,0,House_Room_0,0.0,0.05809069505637208
2017,1,8,13,0,House_Room_0,0.0,0.06035991017049619
2017,1,8,14,0,House_Room_0,0.0,0.06492683693440023
2017,1,8,15,0,House_Room_0,0.0,0.0707772899905476
2017,1,8,16,0,House_Room_0,0.0,0.0558299439647179
2017,1,8,17,0,House_Room_0,0.0,0.07947119559316577
2017,1,8,18,0,House_Room_0,0.0,0.08420055597082131
2017,1,8,19,0,House_Room_0,0.0,0.08866630194921978
2017,1,8,20,0,House_Room_0,0.0,0.09255431097353428
2017,1,8,21,0,House_Room_0,0.0,0.09610250305955081
2017,1,8,22,0,House_Room_0,0.0,0.09943510448435215
2017,1,8,23,0,House_Room_0,0.0,0.10275476668983226
2017,1,9,0,0,House_Room_0,0.0,0.10578100929950954
2017,1,9,1,0,House_Room_0,0.0,0.10834825579726172
2017,1,9,2,0,House_Room_0,0.0,0.11212394952701318
2017,1,9,3,0,House_Room_0,0.0,0.116692847236063
2017,1,9,4,0,House_Room_0,0.0,0.11875280760158319
2017,1,9,5,0,House_Room_0,0.0,0.11963941538598749
2017,1,9,6,0,House_Room_0,0.0,0.12017904353973312
2017,1,9,7,0,House_Room_0,0.0,0.1052857458058724
2017,1,9,8,0,House_Room_0,0.0,0.09962975495898015
2017,1,9,9,0,House_Room_0,0.0,0.08519295477553235
2017,1,9,10,0,House_Room_0,0.0,0.0698776439591514
2017,1,9,11,0,House_Room_0,0.0,0.05803049518395875
2017,1,9,12,0,House_Room_0,0.0,0.053492305309434995
2017,1,9,13,0,House_Room_0,0.0,0.05251622750862
2017,1,9,14,0,House_Room_0,0.0,0.05653751898503228
2017,1,9,15,0,House_Room_0,0.0,0.06717843098062429
2017,1,9,16,0,House_Room_0,0.0,0.05895149058020824
2017,1,9,17,0,House_Room_0,0.0,0.0851575910284896
2017,1,9,18,0,House_Room_0,0.0,0.08784879298655458
2017,1,9,19,0,House_Room_0,0.0,0.09055536602662528
2017,1,9,20,0,House_Room_0,0.0,0.09339507741308022
2017,1,9,21,0,House_Room_0,0.0,0.09635665353033351
2017,1,9,22,0,House_Room_0,0.0,0.0991807921264498
2017,1,9,23,0,House_Room_0,0.0,0.10152037112359556
2017,1,10,0,0,House_Room_0,0.0,0.10331067117498066
2017,1,10,1,0,House_Room_0,0.0,0.10505402993428574
2017,1,10,2,0,House_Room_0,0.0,0.10644879561631201
2017,1,10,3,0,House_Room_0,0.0,0.10693730857260172
2017,1,10,4,0,House_Room_0,0.0,0.10697987114907756
2017,1,10,5,0,House_Room_0,0.0,0.10767395396520983
2017,1,10,6,0,House_Room_0,0.0,0.1091757233216492
2017,1,10,7,0,House_Room_0,0.0,0.08944219096565939
2017,1,10,8,0,House_Room_0,0.0,0.08214048730987024
2017,1,10,9,0,House_Room_0,0.0,0.07005198764315614
2017,1,10,10,0,House_Room_0,0.0,0.05677809877637539
2017,1,10,11,0,House_Room_0,0.0,0.047015395487879766
2017,1,10,12,0,House_Room_0,0.0,0.04874937795188893
2017,1,10,13,0,House_Room_0,0.0,0.0498874674603455
2017,1,10,14,0,House_Room_0,0.0,0.055075773768146104
2017,1,10,15,0,House_Room_0,0.0,0.06318516140185625
2017,1,10,16,0,House_Room_0,0.0,0.05683937253296485
2017,1,10,17,0,House_Room_0,0.0,0.08563899794993213
2017,1,10,18,0,House_Room_0,0.0,0.08916368627285969
2017,1,10,19,0,House_Room_0,0.0,0.09397177543643391
2017,1,10,20,0,House_Room_0,0.0,0.10086005321144045
2017,1,10,21,0,House_Room_0,0.0,0.10677587180371863
2017,1,10,22,0,House_Room_0,0.0,0.1126173055459189
2017,1,10,23,0,House_Room_0,0.0,0.116173930688249
2017,1,11,0,0,House_Room_0,0.0,0.11871288081838909
2017,1,11,1,0,House_Room_0,0.0,0.12149980986568996
2017,1,11,2,0,House_Room_0,0.0,0.1226794680878792
2017,1,11,3,0,House_Room_0,0.0,0.12401304118028916
2017,1,11,4,0,House_Room_0,0.0,0.12497348393474729
2017,1,11,5,0,House_Room_0,0.0,0.1254440357178528
2017,1,11,6,0,House_Room_0,0.0,0.12576025476349437
2017,1,11,7,0,House_Room_0,0.0,0.10785178125316183
2017,1,11,8,0,House_Room_0,0.0,0.10475448698268815
2017,1,11,9,0,House_Room_0,0.0,0.0945307597900696
2017,1,11,10,0,House_Room_0,0.0,0.08719123061143437
2017,1,11,11,0,House_Room_0,0.0,0.0890472626120202
2017,1,11,12,0,House_Room_0,0.0,0.09378404479876631
2017,1,11,13,0,House_Room_0,0.0,0.09229041741279251
2017,1,11,14,0,House_Room_0,0.0,0.09486358310835219
2017,1,11,15,0,House_Room_0,0.0,0.09695083181194016
2017,1,11,16,0,House_Room_0,0.0,0.0754211883715293
2017,1,11,17,0,House_Room_0,0.0,0.09221218993022509
2017,1,11,18,0,House_Room_0,0.0,0.08974137398560693
2017,1,11,19,0,House_Room_0,0.0,0.08789003628980284
2017,1,11,20,0,House_Room_0,0.0,0.08893022778019977
2017,1,11,21,0,House_Room_0,0.0,0.09377218042048681
2017,1,11,22,0,House_Room_0,0.0,0.09755073035222901
2017,1,11,23,0,House_Room_0,0.0,0.09890721897644457
2017,1,12,0,0,House_Room_0,0.0,0.10125191619083244
2017,1,12,1,0,House_Room_0,0.0,0.10621107230894987
2017,1,12,2,0,House_Room_0,0.0,0.10938098999599971
2017,1,12,3,0,House_Room_0,0.0,0.10991477806255465
2017,1,12,4,0,House_Room_0,0.0,0.11012533489664816
2017,1,12,5,0,House_Room_0,0.0,0.11097720439924368
2017,1,12,6,0,House_Room_0,0.0,0.111443270908756
2017,1,12,7,0,House_Room_0,0.0,0.10024792884790204
2017,1,12,8,0,House_Room_0,0.0,0.10889676778220682
2017,1,12,9,0,House_Room_0,0.0,0.10620350260125642
2017,1,12,10,0,House_Room_0,0.0,0.10242856617982683
2017,1,12,11,0,House_Room_0,0.0,0.09704236206386946
2017,1,12,12,0,House_Room_0,0.0,0.09432810239420353
2017,1,12,13,0,House_Room_0,0.0,0.09190604457962463
2017,1,12,14,0,House_Room_0,0.0,0.09077071070383799
2017,1,12,15,0,House_Room_0,0.0,0.09438097204488882
2017,1,12,16,0,House_Room_0,0.0,0.0788646425911543
2017,1,12,17,0,House_Room_0,0.0,0.10007212462606918
2017,1,12,18,0,House_Room_0,0.0,0.09983798505026367
2017,1,12,19,0,House_Room_0,0.0,0.10013693948626504
2017,1,12,20,0,House_Room_0,0.0,0.10132642447248366
2017,1,12,21,0,House_Room_0,0.0,0.1035293248444251
2017,1,12,22,0,House_Room_0,0.0,0.10449568396378947
2017,1,12,23,0,House_Room_0,0.0,0.10592646202839047
2017,1,13,0,0,House_Room_0,0.0,0.10977511522350153
2017,1,13,1,0,House_Room_0,0.0,0.10959677640129022
2017,1,13,2,0,House_Room_0,0.0,0.11273833902317007
2017,1,13,3,0,House_Room_0,0.0,0.11858680761452138
2017,1,13,4,0,House_Room_0,0.0,0.11710661113978095
2017,1,13,5,0,House_Room_0,0.0,0.11338477071208464
2017,1,13,6,0,House_Room_0,0.0,0.11432117914109265
2017,1,13,7,0,House_Room_0,0.0,0.09872797224375889
2017,1,13,8,0,House_Room_0,0.0,0.0942844258064425
2017,1,13,9,0,House_Room_0,0.0,0.0778217679822915
2017,1,13,10,0,House_Room_0,0.0,0.05911789556850089
2017,1,13,11,0,House_Room_0,0.0,0.0464042703770727
2017,1,13,12,0,House_Room_0,0.0,0.04237869218146317
2017,1,13,13,0,House_Room_0,0.0,0.0417674571458113
2017,1,13,14,0,House_Room_0,0.0,0.0488932703447302
2017,1,13,15,0,House_Room_0,0.0,0.05828859020880241
2017,1,13,16,0,House_Room_0,0.0,0.04295792412902345
2017,1,13,17,0,House_Room_0,0.0,0.06403709284687355
2017,1,13,18,0,House_Room_0,0.0,0.06481494451585616
2017,1,13,19,0,House_Room_0,0.0,0.06402222292545551
2017,1,13,20,0,House_Room_0,0.0,0.06288034762395119
2017,1,13,21,0,House_Room_0,0.0,0.062215347770701056
2017,1,13,22,0,House_Room_0,0.0,0.06097267502675671
2017,1,13,23,0,House_Room_0,0.0,0.058257328213353485
2017,1,14,0,0,House_Room_0,0.0,0.053345305736279616
2017,1,14,1,0,House_Room_0,0.0,0.04840805793230596
2017,1,14,2,0,House_Room_0,0.0,0.04473836316609218
2017,1,14,3,0,House_Room_0,0.0,0.04166614484244719
2017,1,14,4,0,House_Room_0,0.0,0.03999196292377766
2017,1,14,5,0,House_Room_0,0.0,0.039246591948131744
2017,1,14,6,0,House_Room_0,0.0,0.03981904213583689
2017,1,14,7,0,House_Room_0,0.0,0.02817179748018082
2017,1,14,8,0,House_Room_0,0.0,0.031183799812462863
2017,1,14,9,0,House_Room_0,0.0,0.024063498454073972
2017,1,14,10,0,House_Room_0,0.0,0.014520070063157833
2017,1,14,11,0,House_Room_0,0.0,0.013683284158615926
2017,1,14,12,0,House_Room_0,0.0,0.01258407802215624
2017,1,14,13,0,House_Room_0,0.0,0.019312315052726563
2017,1,14,14,0,House_Room_0,0.0,0.014411938343574739
2017,1,14,15,0,House_Room_0,0.0,0.023741884186392486
2017,1,14,16,0,House_Room_0,0.0,0.02264772696442631
2017,1,14,17,0,House_Room_0,0.0,0.05167913124931098
2017,1,14,18,0,House_Room_0,0.0,0.05718122095812117
2017,1,14,19,0,House_Room_0,0.0,0.06035295439427699
2017,1,14,20,0,House_Room_0,0.0,0.06276877703415026
2017,1,14,21,0,House_Room_0,0.0,0.06559743195102027
2017,1,14,22,0,House_Room_0,0.0,0.06809287377765176
2017,1,14,23,0,House_Room_0,0.0,0.07159850219673021
2017,1,15,0,0,House_Room_0,0.0,0.07536744325603784
2017,1,15,1,0,House_Room_0,0.0,0.07674266031384214
2017,1,15,2,0,House_Room_0,0.0,0.07839025756464028
2017,1,15,3,0,House_Room_0,0.0,0.07964694316454177
2017,1,15,4,0,House_Room_0,0.0,0.07971799067318758
2017,1,15,5,0,House_Room_0,0.0,0.0805176157593429
2017,1,15,6,0,House_Room_0,0.0,0.08079359224398355
2017,1,15,7,0,House_Room_0,0.0,0.0622774384052469
2017,1,15,8,0,House_Room_0,0.0,0.05696669121409588
2017,1,15,9,0,House_Room_0,0.0,0.05196205944977696
2017,1,15,10,0,House_Room_0,0.0,0.05435104796839246
2017,1,15,11,0,House_Room_0,0.0,0.049603148868286345
2017,1,15,12,0,House_Room_0,0.0,0.05716860621062836
2017,1,15,13,0,House_Room_0,0.0,0.056926802719831034
2017,1,15,14,0,House_Room_0,0.0,0.05465657829219394
2017,1,15,15,0,House_Room_0,0.0,0.05887835489385283
2017,1,15,16,0,House_Room_0,0.0,0.04878032443201119
2017,1,15,17,0,House_Room_0,0.0,0.07541629231706945
2017,1,15,18,0,House_Room_0,0.0,0.07929487796420456
2017,1,15,19,0,House_Room_0,0.0,0.08366586487594475
2017,1,15,20,0,House_Room_0,0.0,0.08548166236409205
2017,1,15,21,0,House_Room_0,0.0,0.08622406801087962
2017,1,15,22,0,House_Room_0,0.0,0.08867521383129576
2017,1,15,23,0,House_Room_0,0.0,0.09072143385876594
2017,1,16,0,0,House_Room_0,0.0,0.09064286658256544
2017,1,16,1,0,House_Room_0,0.0,0.09108988792940928
2017,1,16,2,0,House_Room_0,0.0,0.09294392130468518
2017,1,16,3,0,House_Room_0,0.0,0.09376426620281347
2017,1,16,4,0,House_Room_0,0.0,0.09354546635144019
2017,1,16,5,0,House_Room_0,0.0,0.09305235846441118
2017,1,16,6,0,House_Room_0,0.0,0.0925482524820028
2017,1,16,7,0,House_Room_0,0.0,0.08083698069866799
2017,1,16,8,0,House_Room_0,0.0,0.0875387688303117
2017,1,16,9,0,House_Room_0,0.0,0.08178047356476273
2017,1,16,10,0,House_Room_0,0.0,0.07393124556513261
2017,1,16,11,0,House_Room_0,0.0,0.06811770328466642
2017,1,16,12,0,House_Room_0,0.0,0.06455752462922346
2017,1,16,13,0,House_Room_0,0.0,0.06043864935426854
2017,1,16,14,0,House_Room_0,0.0,0.05992620434409838
2017,1,16,15,0,House_Room_0,0.0,0.061823326886015
2017,1,16,16,0,House_Room_0,0.0,0.04222514701381159
2017,1,16,17,0,House_Room_0,0.0,0.06119021341490914
2017,1,16,18,0,House_Room_0,0.0,0.05936657571896899
2017,1,16,19,0,House_Room_0,0.0,0.05764437509172108
2017,1,16,20,0,House_Room_0,0.0,0.05857524549790844
2017,1,16,21,0,House_Room_0,0.0,0.05971371274634752
2017,1,16,22,0,House_Room_0,0.0,0.061305059776673394
2017,1,16,23,0,House_Room_0,0.0,0.06516275899366274
2017,1,17,0,0,House_Room_0,0.0,0.06915041612492231
2017,1,17,1,0,House_Room_0,0.0,0.07290093522844256
2017,1,17,2,0,House_Room_0,0.0,0.07612674266363392
2017,1,17,3,0,House_Room_0,0.0,0.07759999382289698
2017,1,17,4,0,House_Room_0,0.0,0.07806627902072288
2017,1,17,5,0,House_Room_0,0.0,0.07880104844569046
2017,1,17,6,0,House_Room_0,0.0,0.08000448675293217
2017,1,17,7,0,House_Room_0,0.0,0.06738454094080744
2017,1,17,8,0,House_Room_0,0.0,0.0772344893557424
2017,1,17,9,0,House_Room_0,0.0,0.0665840220160891
2017,1,17,10,0,House_Room_0,0.0,0.058658078985306374
2017,1,17,11,0,House_Room_0,0.0,0.04495159556294673
2017,1,17,12,0,House_Room_0,0.0,0.041107183912542644
2017,1,17,13,0,House_Room_0,0.0,0.04804166229655055
2017,1,17,14,0,House_Room_0,0.0,0.04802027973151594
2017,1,17,15,0,House_Room_0,0.0,0.061917776908398114
2017,1,17,16,0,House_Room_0,0.0,0.0580611340815882
2017,1,17,17,0,House_Room_0,0.0,0.08823486826300853
2017,1,17,18,0,House_Room_0,0.0,0.09468112214130078
2017,1,17,19,0,House_Room_0,0.0,0.09916881966118928
2017,1,17,20,0,House_Room_0,0.0,0.10236731702171159
2017,1,17,21,0,House_Room_0,0.0,0.10543154008388377
2017,1,17,22,0,House_Room_0,0.0,0.10896333445448216
2017,1,17,23,0,House_Room_0,0.0,0.1135834081088208
2017,1,18,0,0,House_Room_0,0.0,0.11780239318543802
2017,1,18,1,0,House_Room_0,0.0,0.12053042479757496
2017,1,18,2,0,House_Room_0,0.0,0.12308641693723492
2017,1,18,3,0,House_Room_0,0.0,0.12567128042125594
2017,1,18,4,0,House_Room_0,0.0,0.1281347441136159
2017,1,18,5,0,House_Room_0,0.0,0.12996506268395872
2017,1,18,6,0,House_Room_0,0.0,0.1306119778482904
2017,1,18,7,0,House_Room_0,0.0,0.11015926108696487
2017,1,18,8,0,House_Room_0,0.0,0.10474587450906934
2017,1,18,9,0,House_Room_0,0.0,0.09375498812485215
2017,1,18,10,0,House_Room_0,0.0,0.07932183452590809
2017,1,18,11,0,House_Room_0,0.0,0.06806655061427823
2017,1,18,12,0,House_Room_0,0.0,0.06388811008431715
2017,1,18,13,0,House_Room_0,0.0,0.060764668710605346
2017,1,18,14,0,House_Room_0,0.0,0.059938113300391636
2017,1,18,15,0,House_Room_0,0.0,0.0677896641222815
2017,1,18,16,0,House_Room_0,0.0,0.06533411079268202
2017,1,18,17,0,House_Room_0,0.0,0.09993932932293713
2017,1,18,18,0,House_Room_0,0.0,0.10876883688989704
2017,1,18,19,0,House_Room_0,0.0,0.11424319470017316
2017,1,18,20,0,House_Room_0,0.0,0.11897849910067662
2017,1,18,21,0,House_Room_0,0.0,0.12332286729175956
2017,1,18,22,0,House_Room_0,0.0,0.12601946906821
2017,1,18,23,0,House_Room_0,0.0,0.12876430534782335
2017,1,19,0,0,House_Room_0,0.0,0.13083789628921863
2017,1,19,1,0,House_Room_0,0.0,0.131167480718742
2017,1,19,2,0,House_Room_0,0.0,0.131776411417441
2017,1,19,3,0,House_Room_0,0.0,0.1319965124460408
2017,1,19,4,0,House_Room_0,0.0,0.1316825978656549
2017,1,19,5,0,House_Room_0,0.0,0.1326178501715077
2017,1,19,6,0,House_Room_0,0.0,0.13348594833018645
2017,1,19,7,0,House_Room_0,0.0,0.1148983146410783
2017,1,19,8,0,House_Room_0,0.0,0.10806515524301656
2017,1,19,9,0,House_Room_0,0.0,0.0896016618331572
2017,1,19,10,0,House_Room_0,0.0,0.07008177847058343
2017,1,19,11,0,House_Room_0,0.0,0.05528643499615034
2017,1,19,12,0,House_Room_0,0.0,0.050063290032341584
2017,1,19,13,0,House_Room_0,0.0,0.05102256009065941
2017,1,19,14,0,House_Room_0,0.0,0.052193376001927805
